mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.4491464138031006,0.048270440299831796,0.07336688041687012,0.012362141521972594,200,2,1,sqrt,5,,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 5, 'class_weight': None}",0.648936170212766,0.6666666666666666,0.6597938144329897,0.6494845360824743,0.6770833333333334,0.660392904145646,0.010663382927885604,41,0.7227586206896551,0.7280334728033473,0.7152496626180836,0.7187079407806191,0.7262569832402235,0.7222013360263857,0.004718097782434192
1.711871862411499,0.04532085189129725,0.09939289093017578,0.008690244949986757,400,5,1,,5,balanced,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 5, 'class_weight': 'balanced'}",0.5388127853881278,0.4981132075471698,0.45182724252491696,0.4529616724738676,0.4124293785310734,0.47082885729303114,0.043490336914896635,47,0.6232657417289221,0.550185873605948,0.5213600697471665,0.519163763066202,0.41332426920462273,0.5254599434705723,0.0675399231407971
1.3789821147918702,0.16325808005477688,0.10873546600341796,0.026440067528670303,400,5,1,sqrt,20,,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'class_weight': None}",0.8,0.7480916030534351,0.7794117647058824,0.8208955223880597,0.7761194029850746,0.7849036586264904,0.024436715251520906,19,0.9983844911147012,1.0,1.0,1.0,1.0,0.9996768982229401,0.0006462035541195288
3.040820360183716,0.15434070062256047,0.23331665992736816,0.09127663873929763,800,2,2,log2,,balanced,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'class_weight': 'balanced'}",0.7310344827586207,0.7681159420289855,0.7338129496402878,0.7714285714285715,0.75177304964539,0.751232999100371,0.016760815873848776,27,0.992,0.9967948717948718,0.9967948717948718,0.998389694041868,0.992,0.9951958875263223,0.002673622845604236
1.2583439826965332,0.23050728934842835,0.09797887802124024,0.008854415141270026,400,5,1,log2,20,balanced,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'class_weight': 'balanced'}",0.7153284671532847,0.7230769230769231,0.6962962962962963,0.7555555555555555,0.7164179104477612,0.721335030505964,0.019293903742878985,32,0.9951845906902087,1.0,0.9967948717948718,1.0,0.9935897435897436,0.9971138412149649,0.0025652617104376494
1.3779581546783448,0.09988960540244028,0.06923980712890625,0.028247522054187336,200,10,2,,,,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': None, 'class_weight': None}",0.7248322147651006,0.8201438848920863,0.8,0.8133333333333334,0.8496732026143791,0.80159652712098,0.041685566751988375,7,0.9587301587301588,0.9683544303797469,0.9523809523809523,0.9647435897435898,0.9548387096774194,0.9598095681823734,0.005973577328629429
1.5835052490234376,0.09486366076661942,0.10342822074890137,0.06218516214219183,400,2,2,sqrt,,,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': None}",0.7724137931034483,0.7575757575757576,0.8029197080291971,0.8405797101449275,0.7971014492753623,0.7941180836257387,0.02846566219769571,14,0.9967741935483871,1.0,1.0,1.0,0.9967845659163987,0.9987117518929572,0.0015777786715984402
1.5067863464355469,0.1744107224881625,0.09588637351989746,0.004858100323697691,400,10,2,sqrt,,balanced,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced'}",0.7295597484276729,0.8053691275167785,0.7439024390243902,0.7643312101910829,0.7848101265822784,0.7655945303484405,0.027283350345709553,24,0.943683409436834,0.9510703363914373,0.948170731707317,0.9365558912386707,0.9408194233687405,0.9440599584286,0.005157474908115444
1.2579681873321533,0.08451855295628626,0.055799674987792966,0.010531243902881514,200,2,2,,,,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': None, 'class_weight': None}",0.7464788732394366,0.8321167883211679,0.8163265306122449,0.8169014084507042,0.8513513513513513,0.8126349903949809,0.03545971992399468,1,0.992,0.9983948635634029,0.9967948717948718,0.992,0.9935691318327974,0.9945517734382143,0.002599596577648548
2.6249828338623047,0.06125244395094736,0.20873103141784669,0.061746260461952605,800,10,2,sqrt,,balanced,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced'}",0.7169811320754716,0.8133333333333334,0.7380952380952381,0.7672955974842768,0.7672955974842768,0.7606001796945193,0.03249472708927826,26,0.943683409436834,0.9510703363914373,0.9467275494672754,0.9379727685325264,0.9393939393939394,0.9437696006444025,0.0047918119020494004
