mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_p,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0015552043914794922,0.0006309713169502886,0.021721792221069337,0.0033799373229417328,distance,1,15,"{'weights': 'distance', 'p': 1, 'n_neighbors': 15}",0.1411764705882353,0.16666666666666666,0.18823529411764706,0.20689655172413793,0.22727272727272727,0.18604954207388286,0.030093237529054847,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0030030727386474608,0.0015615603549537207,0.03692097663879394,0.008013090589796426,uniform,2,15,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 15}",0.1411764705882353,0.2857142857142857,0.18823529411764706,0.1411764705882353,0.20689655172413793,0.19263981454650825,0.05325873276948432,25,0.25280898876404495,0.24719101123595505,0.24649859943977592,0.22727272727272727,0.21839080459770116,0.2384324262620409,0.013226238999210133
0.0011835098266601562,0.0004945308260191151,0.025081491470336913,0.0031630740258509157,distance,2,15,"{'weights': 'distance', 'p': 2, 'n_neighbors': 15}",0.1411764705882353,0.2857142857142857,0.18823529411764706,0.1411764705882353,0.20689655172413793,0.19263981454650825,0.05325873276948432,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001304483413696289,0.0005717041410035821,0.03698496818542481,0.011148875027418554,uniform,1,21,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 21}",0.05,0.16666666666666666,0.05063291139240506,0.11904761904761904,0.0975609756097561,0.09678163454328936,0.04404208244924224,33,0.13813813813813813,0.12084592145015106,0.1543026706231454,0.14328358208955225,0.10365853658536585,0.13204576977727053,0.01783281595214694
0.001273345947265625,0.00061890185068017,0.02735481262207031,0.006903441432030713,distance,1,21,"{'weights': 'distance', 'p': 1, 'n_neighbors': 21}",0.07407407407407407,0.16666666666666666,0.075,0.11904761904761904,0.12048192771084337,0.11105405749984061,0.034388830447247144,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0015148639678955079,0.0005975848258117914,0.036169815063476565,0.008362478999558675,uniform,2,21,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 21}",0.14285714285714285,0.22727272727272727,0.12195121951219512,0.1411764705882353,0.16470588235294117,0.15959268851664835,0.03644954912575259,29,0.19130434782608696,0.17008797653958943,0.1749271137026239,0.17543859649122806,0.15976331360946747,0.17430426963379916,0.010196997795971937
0.0018245697021484375,0.0005583252952717922,0.028212976455688477,0.00535237591782579,distance,2,21,"{'weights': 'distance', 'p': 2, 'n_neighbors': 21}",0.14285714285714285,0.22727272727272727,0.12195121951219512,0.1411764705882353,0.16470588235294117,0.15959268851664835,0.03644954912575259,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0016570568084716796,0.0007504873880184113,0.03671760559082031,0.004846694883107947,uniform,1,31,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 31}",0.02531645569620253,0.09876543209876543,0.02564102564102564,0.05,0.0,0.039944582687198714,0.033392056757034556,39,0.0379746835443038,0.025396825396825397,0.06230529595015576,0.05642633228840126,0.0379746835443038,0.04401556414479801,0.013477265040432377
0.0013411521911621093,0.0006672760852450557,0.024845409393310546,0.003540334357799556,distance,1,31,"{'weights': 'distance', 'p': 1, 'n_neighbors': 31}",0.02531645569620253,0.12195121951219512,0.02564102564102564,0.05,0.02531645569620253,0.04964503130912516,0.0373851904530412,36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0015201091766357422,0.00059277035459639,0.03683247566223145,0.004345214705192976,uniform,2,31,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 31}",0.05,0.14457831325301204,0.075,0.04938271604938271,0.07407407407407407,0.07860702067529377,0.03480859451400227,34,0.09815950920245399,0.06230529595015576,0.12574850299401197,0.11515151515151516,0.09202453987730061,0.0986778726350875,0.021779347088119735
0.0014563560485839843,0.0005522505270384639,0.022367525100708007,0.0018000731587738165,distance,2,31,"{'weights': 'distance', 'p': 2, 'n_neighbors': 31}",0.07407407407407407,0.14457831325301204,0.09876543209876543,0.0963855421686747,0.0975609756097561,0.10227286744085647,0.02303947620444151,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0016815662384033203,0.0007214572677009052,0.039153432846069335,0.008192296501628815,uniform,1,41,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 41}",0.0,0.075,0.0,0.0,0.0,0.015,0.030000000000000002,41,0.019169329073482427,0.0,0.025396825396825397,0.01282051282051282,0.019169329073482427,0.015311199272860615,0.00862701023073984
0.0013877391815185548,0.0007076006303727354,0.029537534713745116,0.006225238963788409,distance,1,41,"{'weights': 'distance', 'p': 1, 'n_neighbors': 41}",0.0,0.075,0.0,0.0,0.0,0.015,0.030000000000000002,41,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0017555713653564452,0.0011369540113829,0.033832454681396486,0.006588212772576368,uniform,2,41,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 41}",0.0,0.12195121951219512,0.05063291139240506,0.0,0.05,0.04451682618092003,0.044781810125253986,38,0.05642633228840126,0.03164556962025317,0.07430340557275542,0.0625,0.06230529595015576,0.05743612068631312,0.014142342364641092
0.00196380615234375,0.0008355632966030614,0.022455644607543946,0.0018635307954594478,distance,2,41,"{'weights': 'distance', 'p': 2, 'n_neighbors': 41}",0.0,0.12195121951219512,0.075,0.0,0.07407407407407407,0.05420505871725384,0.047524996449738593,35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0013062000274658204,0.0005154699577091082,0.05457549095153809,0.02748666974163271,uniform,1,51,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 51}",0.0,0.02564102564102564,0.0,0.0,0.0,0.005128205128205128,0.010256410256410256,44,0.0,0.0,0.012779552715654952,0.006430868167202572,0.006430868167202572,0.005128257810012018,0.004786104001175408
0.0016823291778564453,0.0006168090266267314,0.05204629898071289,0.02716454893206051,distance,1,51,"{'weights': 'distance', 'p': 1, 'n_neighbors': 51}",0.0,0.05063291139240506,0.0,0.0,0.0,0.010126582278481013,0.020253164556962026,43,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0021153926849365235,0.0006607638607562038,0.05578603744506836,0.03526315015447861,uniform,2,51,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 51}",0.0,0.05063291139240506,0.05063291139240506,0.0,0.05,0.030253164556962024,0.024702686508107446,40,0.0379746835443038,0.012779552715654952,0.050156739811912224,0.050314465408805034,0.0379746835443038,0.03784002500499596,0.013677548495489536
0.0023641586303710938,0.00020547742532531078,0.042353487014770506,0.01278726427840013,distance,2,51,"{'weights': 'distance', 'p': 2, 'n_neighbors': 51}",0.0,0.075,0.05063291139240506,0.02531645569620253,0.07407407407407407,0.04500468823253633,0.028946410072689045,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
