threshold,precision,recall,f1
0.455,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4575,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.46,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4625,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.465,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4675,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.47000000000000003,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.47250000000000003,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.47500000000000003,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.47750000000000004,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.48,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4825,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.485,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4875,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.49,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4925,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.495,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4975,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5025000000000001,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.505,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5075000000000001,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.51,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5125,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.515,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5175,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.52,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5225,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.525,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5275,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.53,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5325,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.535,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5375,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.54,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5425,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.545,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5475,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.55,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5525,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.555,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5575,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.56,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5625,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5650000000000001,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5675,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5700000000000001,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5725,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5750000000000001,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5775,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.58,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5825,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.585,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5875,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.59,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5925,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.595,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.5975,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6025,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.605,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6075,0.7267441860465116,0.32216494845360827,0.44642857142857145
