threshold,precision,recall,f1
0.87,0.56,0.21649484536082475,0.31226765799256506
0.8725,0.5570469798657718,0.21391752577319587,0.3091247672253259
0.875,0.5655172413793104,0.211340206185567,0.3076923076923077
0.8775000000000001,0.5625,0.20876288659793815,0.30451127819548873
0.88,0.5683453237410072,0.2036082474226804,0.2998102466793169
0.8825000000000001,0.5789473684210527,0.19845360824742267,0.29558541266794625
0.885,0.5725806451612904,0.18298969072164947,0.27734375
0.8875000000000001,0.5798319327731093,0.17783505154639176,0.27218934911242604
0.89,0.5714285714285714,0.16494845360824742,0.256
0.8925000000000001,0.5648148148148148,0.15721649484536082,0.24596774193548387
0.895,0.5660377358490566,0.15463917525773196,0.242914979757085
0.8975,0.5714285714285714,0.15463917525773196,0.2434077079107505
0.9,0.5643564356435643,0.14690721649484537,0.2331288343558282
0.9025,0.56,0.14432989690721648,0.22950819672131148
0.905,0.5670103092783505,0.14175257731958762,0.2268041237113402
0.9075,0.5729166666666666,0.14175257731958762,0.22727272727272727
0.91,0.574468085106383,0.13917525773195877,0.22406639004149378
0.9125,0.6022727272727273,0.13659793814432988,0.22268907563025211
0.915,0.611764705882353,0.13402061855670103,0.21987315010570824
0.9175,0.6363636363636364,0.12628865979381443,0.210752688172043
0.92,0.6363636363636364,0.12628865979381443,0.210752688172043
0.9225,0.6486486486486487,0.12371134020618557,0.2077922077922078
0.925,0.6486486486486487,0.12371134020618557,0.2077922077922078
0.9275,0.6527777777777778,0.1211340206185567,0.20434782608695654
0.93,0.6363636363636364,0.10824742268041238,0.18502202643171806
0.9325,0.6290322580645161,0.10051546391752578,0.17333333333333334
0.935,0.631578947368421,0.09278350515463918,0.16179775280898875
0.9375,0.6363636363636364,0.09020618556701031,0.1580135440180587
0.9400000000000001,0.6346153846153846,0.08505154639175258,0.15
0.9425,0.6530612244897959,0.08247422680412371,0.14645308924485126
0.9450000000000001,0.6444444444444445,0.07474226804123711,0.13394919168591224
0.9475,0.6585365853658537,0.06958762886597938,0.1258741258741259
0.9500000000000001,0.6666666666666666,0.06701030927835051,0.12177985948477751
0.9525,0.6571428571428571,0.059278350515463915,0.10874704491725769
0.9550000000000001,0.625,0.05154639175257732,0.09523809523809523
0.9575,0.6071428571428571,0.04381443298969072,0.08173076923076923
0.96,0.5769230769230769,0.03865979381443299,0.07246376811594203
0.9625,0.6363636363636364,0.03608247422680412,0.06829268292682927
0.965,0.65,0.03350515463917526,0.06372549019607843
0.9675,0.6470588235294118,0.028350515463917526,0.05432098765432099
0.97,0.625,0.02577319587628866,0.04950495049504951
0.9725,0.625,0.02577319587628866,0.04950495049504951
0.975,0.7142857142857143,0.02577319587628866,0.04975124378109453
0.9775,0.7777777777777778,0.01804123711340206,0.03526448362720403
0.98,0.875,0.01804123711340206,0.03535353535353535
0.9825,0.8571428571428571,0.015463917525773196,0.030379746835443037
0.985,0.8,0.010309278350515464,0.020356234096692113
0.9875,0.75,0.007731958762886598,0.015306122448979591
0.99,1.0,0.005154639175257732,0.010256410256410256
0.9925,1.0,0.005154639175257732,0.010256410256410256
0.995,1.0,0.005154639175257732,0.010256410256410256
0.9975,1.0,0.002577319587628866,0.005141388174807198
1.0,0.0,0.0,0.0
